馃嚚馃嚚馃嚦锛诲ぎ瑙嗭冀,#genre#
鍔ㄧ墿鏈壊绗竴瀛ｇ04闆�,https://s1.fsvod1.com/20220226/12jAdDtP/index.m3u8
鍔ㄧ墿鏈壊绗簩瀛ｇ01闆�,https://s4.fsvod1.com/20220318/sijHh4FC/index.m3u8
鍔ㄧ墿鏈壊绗簩瀛ｇ02闆�,https://s4.fsvod1.com/20220318/XfhWRhZK/index.m3u8
鍔ㄧ墿鏈壊绗簩瀛ｇ03闆�,https://s4.fsvod1.com/20220318/gpleREFJ/index.m3u8
鍔ㄧ墿鏈壊绗簩瀛ｇ04闆�,https://s4.fsvod1.com/20220318/DgmEDJ4i/index.m3u8
绌垮北鐢茶鎹曟潃鏈€澶氱殑鍔ㄧ墿绗�01闆�,https://s4.fsvod1.com/20220322/AcSFz463/index.m3u8
绁炲鍔ㄧ墿:鑷劧鍘嗗彶HD,https://s7.fsvod1.com/20220601/wZgFJdQ8/index.m3u8
馃惣锛荤唺鐚冀,#genre#
閮芥睙鍫伴潚闈�,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
閮芥睙鍫板濡�,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
閮芥睙鍫板▍绁�,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
閮芥睙鍫扮憺鐟�,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
閮芥睙鍫拌嫳鑻�,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
閮芥睙鍫板９澹圭帠鐜�,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
閮芥睙鍫版按绉€,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
鎬＄劧2,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
鍩哄湴骞煎勾鍥�1,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
鍩哄湴骞煎勾鍥�2,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
鍩哄湴姣嶅瓙鍥�1,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
鍩哄湴姣嶅瓙鍥�2,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
鍩哄湴骞煎効鍥�1,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
鍩哄湴骞煎効鍥�2,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
鍩哄湴鎴愬勾鍥�1,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
鍩哄湴鎴愬勾鍥�2,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
鍩哄湴鍒1,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
鍩哄湴鍒2,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
澶т赴楹嬮箍,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
鐧介┈闆北,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
鎴愰兘楂樻竻,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
閮芥睙鍫伴珮娓�,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
馃尮锛荤患鑹猴冀,#genre#
閲戠墝缁艰壓(楂樻竻),http://39.134.115.163:8080/PLTV/88888910/224/3221225711/index.m3u8
娆㈢瑧4K,http://111.20.33.70/PLTV/88888893/224/3221226582/index.m3u8
瓒呯骇缁艰壓(楂樻竻),http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
瓒呯骇缁艰壓(楂樻竻),http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
閲戠墝璋冭В,http://dianbo01.jxtvcn.com.cn/jxwlgbdst/vod/2020/09/06/fd7d7ed80b0241e3baf20d6cf53fabe8/h264_800k_mp4.mp4
110路椹笁绔�,http://txtest-xp2p.p2p.huya.com/src/1099531752635-1099531752635-86435611241611264-2199063628726-10057-A-0-1.xs
111路鍒樺皬鍏�,http://txtest-xp2p.p2p.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.xs
113路灏忓搧,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
120路閮痉绾叉弧婊￠兘鏄寘琚�,http://txtest-xp2p.p2p.huya.com/src/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
寰蜂簯绀�2,http://txtest-xp2p.p2p.huya.com/src/1394575567-1394575567-5989656452065656832-2789274590-10057-A-0-1.xs
鐪嬪皬鍝伮锋槬鏅氱粡鍏搁潪鐪嬩笉鍙�,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
鐩稿０灏忓搧,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
灏忓搧鐩稿０2,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
灏忓搧鐩稿０3,http://tx.flv.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.flv?wsSecret=94d7d35bf3ce0666146e3e8442c16f6c&wsTime=61c0729b&uid=581998485&seqid=1640520614000.0&t=103&uuid=3029853032&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
鑼跺晩浜屼腑,http://txtest-xp2p.p2p.huya.com/src/28596569-28596569-122821328632807424-2633424538-10057-A-0-1.xs
琛楄Show,http://txtest-xp2p.p2p.huya.com/src/60637426-60637426-260435761583620096-2125253048-10057-A-0-1.xs
绗戝偛甯�,http://txtest-xp2p.p2p.huya.com/src/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.xs
鏄ユ櫄灏忓搧,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
鍔ㄧ敾鐩稿０,http://txtest-xp2p.p2p.huya.com/src/1671404305-1671404305-7178626828368609280-3342932066-10057-A-0-1.xs
鐩稿０鍔ㄧ敾,http://txtest-xp2p.p2p.huya.com/src/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
GDG鐩稿０,http://txtest-xp2p.p2p.huya.com/src//64310431-64310431-276211197936664576-128744318-10057-A-0-1.xs
鎶涘純瀛╁瓙鐨勪汉(楂樻竻),https://alimov2.a.kwimgs.com/upic/2022/05/16/11/BMjAyMjA1MTYxMTA4MjVfOTU2MzA3MDg4Xzc0NTQzODk4MDgyXzJfMw==_b_B46676afb555addb12e381c30f5f9a35d.mp4?clientCacheKey=3xgqmcuxn5mtyic_b.mp4&tt=b&di=24710ba9&bp=13380
鑺掓灉TV鐩存挱(楂樻竻),http://112.17.40.217/PLTV/88888888/224/3221231279/index.m3u8
瀹岀編鐨勫澶�(楂樻竻),http://bp-caster.bestv.com.cn/510/1/video.m3u8
瓒呯數褰辩骇缁艰壓(楂樻竻),http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
闈掓洸绀�(楂樻竻),http://111.62.156.15/tx.flv.huya.com/src/0-0-0-2199063628682-10057-A-0-1.m3u8
浠婃櫄80鍚庤劚鍙ｇ(楂樻竻),http://bp-caster.bestv.com.cn/462/1/video.m3u8
楂樿兘鑴卞彛绉€,http://bp-caster.bestv.com.cn/462/1/video.m3u8
2022澶鏄ユ櫄,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2021澶鏄ユ櫄,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2020澶鏄ユ櫄,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2022杈藉畞鏄ユ櫄,https://new.iskcd.com/20220131/MZ82UPQg/index.m3u8
2022澶╂触寰蜂簯鏄ユ櫄,https://new.iskcd.com/20220131/7tQnEDSx/index.m3u8
2020澶╂触寰蜂簯鏄ユ櫄,https://cdn7.hbhaoyi.com:65/20220103/CF0Kc98Y/index.m3u8
2021闄曡タ鍗涓濊矾浜戞槬鏅�,https://n1.szjal.cn/20210205/tYeOZKsu/index.m3u8
2021绗戣耽杩欎竴骞存槬鏅�,https://n1.szjal.cn/20210211/XuoKLflg/index.m3u8
2021鐗涘墤鏄ユ櫄,https://wolongzywcdn2.com:65/20220414/YaZNMa7Q/index.m3u8
2021閮痉绾蹭粠鑹�30鍛ㄥ勾涓撳満澶師绔�,https://wolongzywcdn2.com:65/jDhSTqGt/index.m3u8
2020閮痉绾插寳灞曠珯涓撳満,https://wolongzywcdn2.com:65/rhR65zUC/index.m3u8
2019宀充簯楣忚法骞翠笓鍦哄箍宸炵珯,https://wolongzywcdn2.com:65/cbiOqx0Z/index.m3u8
2018宀充簯楣忎笓鍦哄槈鍏寸珯,https://wolongzywcdn2.com:65/4Ul9pitb/index.m3u8
2019寮犻工浼︿笓鍦轰笂娴风珯,https://wolongzywcdn2.com:65/szXOfGe0/index.m3u8
2020寮犱節榫勪笓鍦哄ぉ娲ョ珯,https://wolongzywcdn2.com:65/BC6n2DvP/index.m3u8
2021寰蜂簯涔濋槦澶╂触寮€涓氱浜屽満,https://wolongzywcdn2.com:65/T5nNSuDv/index.m3u8
2020寰蜂簯绀句箼浜ュ勾灏佺搴嗗吀,https://wolongzywcdn2.com:65/2EcC079h/index.m3u8
2022寰蜂簯灏忓洟瀛愪簲闃熷搱灏旀花绔�,https://wy.zhaojiuwanwu.top/api/GetDownUrlMu/33ecf636f7c2429c8d9c2b10defdb26a/5349ef58e4eb4154b7e343eec0674b72.m3u8
绗戝偛绗�3瀛�1,https://s.gszyvv.com:65/20220414/y3pWQZsO/index.m3u8
绗戝偛绗�3瀛�2,https://ukzyvod3.ukubf5.com/20220412/zodjLbmF/index.m3u8
绗戝偛绗�3瀛�3,https://ukzyvod3.ukubf5.com/20220412/jCKooF2n/index.m3u8
绗戝偛绗�3瀛�4,https://ukzyvod3.ukubf5.com/20220412/wjaGELS5/index.m3u8
绗戝偛绗�3瀛�5,https://ukzyvod3.ukubf5.com/20220412/Y9OvGWxd/index.m3u8
绗戝偛绗�3瀛�6,https://ukzyvod3.ukubf5.com/20220412/nYBz4m3J/index.m3u8
绗戝偛绗�3瀛�7,https://ukzyvod3.ukubf5.com/20220412/M9myaMSl/index.m3u8
绗戝偛绗�3瀛�8,https://ukzyvod3.ukubf5.com/20220412/i0tnQ0LX/index.m3u8
绗戝偛绗�3瀛�9,https://ukzyvod3.ukubf5.com/20220412/l3alTITS/index.m3u8
绗戝偛绗�3瀛�10,,https://zy.yekong.cc/xm3u8/1ce82ca40ccd3d5de25877d14b63395c09ffa4f8cb1fa366804abdf4c61370f19921f11e97d0da21.m3u8
绗戝偛绗�3瀛�10,https://zy.yekong.cc/xm3u8/1ce82ca40ccd3d5de25877d14b63395c09ffa4f8cb1fa366804abdf4c61370f19921f11e97d0da21.m3u8
绗戝偛绗�3瀛�11,https://zy.yekong.cc/xm3u8/40db92e12dfbf89caf87d8ba9e74cb0d4675edc6b02c6dac32250eaaaf09bc8d9921f11e97d0da21.m3u8
绗戝偛绗�3瀛�12,https://zy.yekong.cc/xm3u8/f357d336b3198897de7f1d0b8f3cda84ad6dedb3362343ed971b828d9343914a9921f11e97d0da21.m3u8
绗戝偛绗�3瀛�13,https://zy.yekong.cc/xm3u8/c69e945deee637a82878161906c3c245cca8cce4d612de3a46d7830e4a3e39c59921f11e97d0da21.m3u8
绗戝偛绗洓瀛ｄ細鍛�1,https://ukzyvod3.ukubf5.com/20220412/TNwRvEVg/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�2,https://ukzyvod3.ukubf5.com/20220412/AnoREYSK/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�3,https://ukzyvod3.ukubf5.com/20220412/Oy9YYe5I/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�4,https://ukzyvod3.ukubf5.com/20220412/h3p02I9D/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�5,https://ukzyvod3.ukubf5.com/20220412/ifB7Oze7/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�6,https://ukzyvod3.ukubf5.com/20220412/uKxZg6p2/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�7,https://ukzyvod3.ukubf5.com/20220412/kEhEvMPH/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�8,https://ukzyvod3.ukubf5.com/20220412/q8tBN8Ar/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�9,https://ukzyvod3.ukubf5.com/20220412/Y6Wj6JqI/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�10,https://ukzyvod3.ukubf5.com/20220412/uGzNMXpt/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�11,https://ukzyvod3.ukubf5.com/20220412/n2pHV1i1/index.m3u8
绗戝偛绗洓瀛ｄ細鍛�12,https://ukzyvod3.ukubf5.com/20220412/wLgRfjcc/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄1,https://wolongzywcdn2.com:65/IsmtSiwv/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄2,https://wolongzywcdn2.com:65/je1w496Z/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄3,https://wolongzywcdn2.com:65/mtQvklLG/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄4,https://wolongzywcdn2.com:65/qBkaiOvc/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄5,https://wolongzywcdn2.com:65/Ga6SA2C8/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄6,https://wolongzywcdn2.com:65/rw9lIW27/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄7,https://wolongzywcdn2.com:65/eZ2AmVol/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄8,https://wolongzywcdn2.com:65/pgLrW6qi/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄9,https://wolongzywcdn2.com:65/DW8RMPaV/index.m3u8
2022绗簩瀛ｇ粍鍥笂鏄ユ櫄10,https://wolongzywcdn2.com:65/G37MyXDa/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄1,https://wolongzywcdn2.com:65/DlkAQvfI/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄2,https://wolongzywcdn2.com:65/TdmlGVZ5/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄3,https://wolongzywcdn2.com:65/mI8FwK5b/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄4,https://wolongzywcdn2.com:65/ACrbdeR8/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄5,https://wolongzywcdn2.com:65/PHciV1le/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄6,https://wolongzywcdn2.com:65/zoU9vVeh/index.m3u8
2022绗笁瀛ｇ粍鍥笂鏄ユ櫄7,https://wolongzywcdn2.com:65/riASv82V/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄1,https://wolongzywcdn2.com:65/FRIwBkOe/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄2,https://wolongzywcdn2.com:65/OQ59cSeo/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄3,https://wolongzywcdn2.com:65/8d69Xy0e/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄4,https://wolongzywcdn2.com:65/sxvP4kRu/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄5,https://wolongzywcdn2.com:65/X5ynLzq6/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄6,https://wolongzywcdn2.com:65/CapWlYBq/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄7,https://wolongzywcdn2.com:65/D1GPUyxz/index.m3u8
2022绗洓瀛ｇ粍鍥笂鏄ユ櫄8,https://wolongzywcdn2.com:65/qcLefAuv/index.m3u8
2022绗簲瀛ｇ粍鍥笂鏄ユ櫄1,https://wolongzywcdn2.com:65/2gFDtriG/index.m3u8
2022绗簲瀛ｇ粍鍥笂鏄ユ櫄2,https://wolongzywcdn2.com:65/HwcTnVOp/index.m3u8
2022绗簲瀛ｇ粍鍥笂鏄ユ櫄3,https://wolongzywcdn2.com:65/8bVmQyln/index.m3u8
2022绗簲瀛ｇ粍鍥笂鏄ユ櫄4,https://wolongzywcdn2.com:65/bVd6ISFP/index.m3u8
2022绗簲瀛ｇ粍鍥笂鏄ユ櫄5,https://wolongzywcdn2.com:65/IWqGSu3T/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄1,https://wolongzywcdn2.com:65/ViKWgIbj/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄2,https://wolongzywcdn2.com:65/gMylHS3N/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄3,https://wolongzywcdn2.com:65/AWYcR1d8/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄4,https://wolongzywcdn2.com:65/EmN1l2Vx/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄,https://wolongzywcdn2.com:65/gm8GObXV/index.m3u8
2022绗叚瀛ｇ粍鍥笂鏄ユ櫄,https://wolongzywcdn2.com:65/zdrANYH3/index.m3u8
鍠滃墽浜虹1瀛�1,https://wolongzywcdn2.com:65/HkxCT2fG/index.m3u8
鍠滃墽浜虹1瀛�2,https://wolongzywcdn2.com:65/StNsF8Iu/index.m3u8
鍠滃墽浜虹1瀛�3,https://wolongzywcdn2.com:65/kDey68Ob/index.m3u8
鍠滃墽浜虹1瀛�4,https://wolongzywcdn2.com:65/GfxJz7UL/index.m3u8
鍠滃墽浜虹1瀛�5,https://wolongzywcdn2.com:65/XenRh6Cb/index.m3u8
鍠滃墽浜虹1瀛�6,https://wolongzywcdn2.com:65/gvZsWBd2/index.m3u8
鍠滃墽浜虹1瀛�7,https://wolongzywcdn2.com:65/k9y5jUOz/index.m3u8
鍠滃墽浜虹1瀛�8,https://wolongzywcdn2.com:65/QVsUaeLI/index.m3u8
鍠滃墽浜虹1瀛�9,https://wolongzywcdn2.com:65/E05w9YXm/index.m3u8
鍠滃墽浜虹1瀛�10,https://wolongzywcdn2.com:65/PS6nNVj8/index.m3u8
鍠滃墽浜虹1瀛�11,https://wolongzywcdn2.com:65/lIZFYs9a/index.m3u8
鍠滃墽浜虹1瀛�12,https://wolongzywcdn2.com:65/y4vYG26b/index.m3u8
鍠滃墽浜虹1瀛�13,https://wolongzywcdn2.com:65/MJBnbT4q/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�20220130,https://s4.fsvod1.com/20220227/sdaiLsr0/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�220220213,https://s4.fsvod1.com/20220227/x0f3iptU/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�220220227,https://s4.fsvod1.com/20220227/M6c4LjGY/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�220220306,https://s4.fsvod1.com/20220306/7x2odoJ3/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�220220313,https://s4.fsvod1.com/20220313/pGWTz2pp/index.m3u8
娆箰鍠滃墽浜鸿€佸弸璁�220220320,https://s4.fsvod1.com/20220320/cw6OykAm/index.m3u8
涔橀鐮存氮鐨勫濮愮涓夊20220521,https://s5.fsvod1.com/share/6mmgQsHLK9FMzFdU
涔橀鐮存氮鐨勫濮愮涓�20220528,https://s7.fsvod1.com/share/KDdexTrkOGhiWUO5
涔橀鐮存氮鐨勫濮愮涓�20220604,https://s7.fsvod1.com/share/7E45J5GTlRDbohBg
涔橀鐮存氮鐨勫濮愮涓�20220611,https://s7.fsvod1.com/share/OiPoZT78s0GPyiCV
涔橀鐮存氮鐨勫濮愮涓�20220618,https://s7.fsvod1.com/share/Xj4eYMf3Wi5czMfm
馃拑锛绘垙鏇诧冀,#genre#
CCTV-11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
涓滃寳鎴忔洸,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
姊ㄥ洯棰戦亾,http://123.6.9.146/live/jz-henanliyuan/live.m3u8
娌冲崡绉诲姩鎴忔洸,http://media.hndyjyfw.gov.cn/live/jz-henanliyuan/live.m3u8
涓婃捣鎴忔洸,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
SiTV娆㈢瑧鍓у満,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV涓冨僵鎴忓墽,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
馃帋锛诲揩鏉匡冀,#genre#
鏉ㄦ檽鐞奸儞鍩庤幉鑺辫惤鑹轰汉16骞村湪澶鐨勮〃婕�,https://vd4.bdstatic.com/mda-jktm49022eqbpdg4/mda-jktm49022eqbpdg4.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0244953741&vid=4903036229481766515&auth_key=1655084045-0-0-f56cd1a3b6487c138df5175d1c625e4c&bcevod_channel=searchbox_feed
鏉ㄦ檽鐞艰皟渚冨畫涓ご,https://vdse.bdstatic.com//7781ad941fa1f6c26e7714bbbb3d378a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-09T13%3A37%3A07Z%2F-1%2Fhost%2Fc99263a876c0f08f3e74a584251bc4025661936efe8d15a1e2c78640edbe672c&abtest=213271
鏉ㄦ檽鐞兼渶缁忓吀涓€娈�,https://vdse.bdstatic.com//b72334d6ae73bdc0acc55a347ad52c34.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-09T20%3A51%3A44Z%2F-1%2Fhost%2Fd95d42f2eff43045ee7d306daf7430f9e6c36c82dd379e86fc575310a01c305d&abtest=213271
鏉ㄦ檽鐞煎叚鍗佽€佷汉鏁戜汉閬瘨鎵�,https://vd3.bdstatic.com/mda-idkmk60wzx8shngb/hd/mda-idkmk60wzx8shngb.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%2C%221080p%22%5D
鐜嬮噾榫欏敱鍑鸿幉鑺辫惤绮鹃珦,https://vdse.bdstatic.com//64e1b01acdd8d6455af136c85f8ede1a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-11T10%3A09%3A44Z%2F-1%2Fhost%2Fc5b111ac45b550964096741d82cf67a7be464c717fb2904a7f08cc28800104f0&abtest=213271
鏉ㄦ檽鐞煎敱濞跺濡�,https://vd3.bdstatic.com/mda-kj5ymwnnin6wszv4/v3-hknm/hd/mda-kj5ymwnnin6wszv4.mp4?pd=19&vt=1&playlist=%5B%221080p%22%2C%22hd%22%2C%22sc%22%5D
鏉ㄦ檽鐞煎姖涓栦汉,https://vd3.bdstatic.com/mda-kg7m8p8jk38q4ef2/v1-cae/hd/mda-kg7m8p8jk38q4ef2.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%221080p%22%2C%22hd%22%5D
瀹嬪ぉ绂忓コ鍎胯幉鑺辫惤,https://vd3.bdstatic.com/mda-kkefr8gqwctx282h/hd/mda-kkefr8gqwctx282h.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
鏉ㄦ檽鐞艰幉鑺辫惤濂藉惉,https://vd3.bdstatic.com/mda-jdbfzzh7n798h1ut/hd/mda-jdbfzzh7n798h1ut.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
鏉ㄦ檽鐞兼渶鏂拌楗�3,https://vd3.bdstatic.com/mda-kg8pv7vzbxkr5edt/hd/mda-kg8pv7vzbxkr5edt.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%221080p%22%2C%22hd%22%5D
鏉ㄦ檽鐞间笁浜哄敱鍔濅汉鏂�,https://vd3.bdstatic.com/mda-jd1gqwbm4the7c80/hd/mda-jd1gqwbm4the7c80.mp4?pd=19&vt=1
鏉ㄦ檽鐞艰澶磋楗�,https://vdse.bdstatic.com//eca3b2683266ee190800d8cff5c0c6a8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-03-02T01%3A21%3A27Z%2F-1%2Fhost%2Fe34cd87010c6a86ea8734435ed79f0abcad8dc3c54f83e37dcc9bc29e41d8d92&abtest=213271
鏉ㄦ檽鐞奸潚骞寸敺濂虫墦宸ラ毦锛宧ttps://211.99.101.171:4433/c/youku/68a0b8d157c1c1bff226f87ea90ba5d5.m3u8?vkey=29b7hqlShpOexeO1ITxfkzBNQFhMSL-UL3QaQ_Ag
鏉ㄦ檽鐞煎敱鑰佹潵闅�,https://vd3.bdstatic.com/mda-kggifhwi2w08snu5/hd/mda-kggifhwi2w08snu5.mp4?pd=19&vt=1
鏉ㄦ檽鐞肩粨濠氶毦,https://vd3.bdstatic.com/mda-jd1qh4xet8w49ge0/hd/mda-jd1qh4xet8w49ge0.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
鏉ㄦ檽鐞艰档鑵惧姖浜烘柟,https://kvideo01.youju.sohu.com/ec197fb5-5c01-45c2-b865-b32cdeee05742_0_0.mp4?vid=350582374&uid=220123214011EB0W&plat=17&SOHUSVP=RzGrqQ-TFHFE1vq01j0rhBIBD1OxD44Gxk511FkCG54&pt=5&prod=h5&pg=1&eye=0&cv=1.0.0&qd=680&src=11060001&ca=4&cateCode=323&_c=1&appid=tv&oth=&cd=
鏅撶惣绁濊春璧佃吘鍠滃緱鍗冮噾,https://kvideo01.youju.sohu.com/b936d5bc-3663-42dd-8d6b-795dedc113b62_0_0.mp4?vid=350582159&uid=220123214011EB0W&plat=17&SOHUSVP=RzGrqQ-TFHF50pA37X4shonKuDALqFQonhGVSxfujK0&pt=5&prod=h5&pg=1&eye=0&cv=1.0.0&qd=680&src=11060001&ca=4&cateCode=323&_c=1&appid=tv&oth=&cd=
鐜嬮噾榫欏姖璧岃幉鑺辫惤,https://vd3.bdstatic.com/mda-jd0nnajaiu4pjbt8/hd/mda-jd0nnajaiu4pjbt8.mp4?pd=19&vt=1
鏉ㄦ檽鐞煎埛琛�,https://vd3.bdstatic.com/mda-idmkqtibtzyzkwri/logo/mda-idmkqtibtzyzkwri.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2204255381&vid=14083136975507213627&auth_key=1655100404-0-0-96f298b228cb7ed7d34e246f92ebef4f&bcevod_channel=searchbox_feed
鏉ㄦ檽鐞煎ぇ闂规槬鏅�,https://vd1.bdstatic.com/mda-ha3wgyejrkcq0jud/mda-ha3wgyejrkcq0jud.mp4?playlist=%5B%22hd%22%2C+%22sc%22%5D&pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2125419206&vid=2739067105962557863&auth_key=1655100325-0-0-a0a5a888a9f09273482ebd379ebc6a54&bcevod_channel=searchbox_feed
